0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotions
-567.2394,53.270966,-46.017822,13.505654,-4.9144483,-24.32003,-17.433088,-17.20492,-12.681318,6.1617703,-16.50499,-2.6696718,-4.833407,-8.138947,-6.1645055,-4.3215823,-7.5777807,0.3303882,-8.960848,-9.792927,3.5248902,0.66946036,1.3747642,8.760877,4.798633,5.718592,3.6209147,2.904484,4.103189,5.549888,6.14375,11.0483265,3.9429026,3.7115848,1.9342718,1.4350196,3.7031057,1.0540566,-0.5916196,1.1553446,03
-578.20886,76.555954,-19.688677,23.061668,0.5236009,-0.15786588,-17.551104,-9.838879,-6.1666985,3.9965804,-12.964828,5.0383363,2.5602388,-6.071891,-2.6379948,3.6795187,-11.906715,2.9751155,-4.562316,-4.078598,-5.8018055,-0.17665063,-2.8400743,-0.85506135,-3.958302,4.5859685,-4.352466,2.3651214,-1.8324239,-1.532852,-0.19468766,2.051733,0.9188962,1.4780054,2.5491827,2.2572255,4.5370326,7.3857703,9.96869,5.683239,03
-580.90173,65.07042,-19.29846,19.892496,0.60336876,-3.3786254,-11.201076,-10.752628,-7.1515527,-1.9706656,-7.9351087,0.52171355,-5.772918,2.5637164,-5.3125978,-2.1715744,-4.6014857,3.050861,-3.4309895,3.7367873,-1.079454,-0.020951947,-1.7439101,1.6056442,-1.7371747,0.8173227,1.898688,6.3784814,5.2425103,6.1189675,0.59723884,3.5947342,4.8051505,7.4117117,6.656079,3.9168243,2.6735048,2.9205892,5.305182,5.3928432,03
-598.90393,82.46632,-17.484812,18.86363,8.520854,0.36291882,-12.825743,-13.101722,-14.978456,6.2646585,-9.493566,-4.739679,-0.41819194,0.26997674,-7.207076,3.269469,-3.5154302,-1.4681572,-7.9225016,-0.22209843,-3.3119473,-4.6560793,-5.3037834,0.1975678,-2.8667538,-1.2901988,-4.418334,-1.2979264,-0.57756704,-1.7608647,-1.4368043,-0.4209021,-1.3008887,-2.282871,-0.63553286,-0.7223725,0.4255108,-0.91371465,-2.6751788,-3.2007518,03
-476.70984,60.265305,-22.680271,11.317198,-5.567557,-9.065947,-16.54776,-17.216995,-12.299259,5.104768,-18.791115,-2.7482436,-7.372654,-7.909278,-4.2891026,-3.5712178,-9.932303,-0.07624983,-2.625023,-2.7556248,-0.23463653,8.841814,4.7034545,14.878121,7.1628084,10.248042,2.1757922,1.6033679,1.301961,-2.403437,3.3724146,1.855513,1.8544271,1.4468931,2.3787508,2.9032114,0.6651116,-0.24918461,-1.2868418,0.40706253,03
-610.7423,67.93785,11.327157,19.630716,2.9232235,7.9847403,-4.7065935,2.797252,-8.390816,-0.73504514,-1.0361468,2.1807935,-7.0372906,0.5391588,-0.12799753,3.3200917,-4.869464,2.0785403,-3.5116763,-0.39522246,-7.309104,1.2732041,-4.589994,-1.2222067,-2.648102,1.3190043,-3.3362186,-0.30367863,-3.573083,0.5833458,-0.8585168,-0.5959385,-1.1711587,-1.4200363,-3.294988,-1.5346185,-1.1228781,1.8636066,2.5452657,3.8166287,03
-552.8592,50.14006,-26.069145,16.20011,-3.7585223,-11.8070755,-14.524646,-15.848708,-17.119911,1.6426822,-12.373021,2.432334,-14.344822,-1.838757,-2.9132245,-7.7518682,-8.493526,2.8668303,-7.8738375,-4.458575,-4.395373,-0.0064687473,-7.2282453,-1.108964,-2.2233982,3.6881,3.0570846,6.6170435,5.9788613,8.562005,3.655225,1.4232669,0.12920095,1.3630432,4.2526727,5.9679236,8.404975,7.192858,1.9780717,-2.3969984,03
-597.511,70.01241,-13.028461,14.638058,-4.627833,9.521275,-19.207302,-5.6364574,-15.546317,-0.51369864,-1.316938,-5.6561856,1.4588748,-2.00972,-9.198388,5.14177,-12.511352,0.25942692,-0.69042474,-3.7299454,-2.084692,-1.7035676,-4.5765033,-0.19526605,-2.5888243,0.006688968,-0.26343977,-0.5242248,1.0359664,1.66285,1.0875466,1.1753397,2.8512588,1.428487,1.9822148,3.3956923,1.0768553,1.1783297,-1.3929762,0.49319643,03
-542.19525,40.8445,-19.639515,7.51665,-16.680918,-11.321894,-17.458025,-11.806649,-13.267146,-6.5198507,-14.689683,-1.4949133,-15.272106,-3.0994644,-15.894402,-6.338392,-7.7075696,2.0299978,-2.6154735,10.869921,3.4748335,6.294855,3.6664236,4.497945,-2.690166,1.6768415,-0.8254432,0.15132657,-2.3929365,-1.3629606,-3.5091765,-1.5050311,-2.337115,0.13920857,0.2684818,-0.053139944,-0.025212558,0.09139467,-1.9385542,-0.59562767,03
-542.0755,87.72641,-19.556202,21.35635,10.777561,-1.5173513,-8.241201,3.8243344,-12.566801,-0.2634059,-4.8732324,6.5366893,-4.23166,1.6374826,-0.21731214,0.8727585,1.4094224,-0.18099782,1.2093841,0.04324685,-2.8561385,0.3824484,-2.653378,0.8983578,-3.0876892,1.1226062,-2.1495602,0.55841225,-1.1888877,2.1377935,0.32708296,0.058444384,-0.26787332,-0.7810043,-1.8789542,-0.44251233,-0.22278887,-0.40086612,0.53677166,-1.7335665,03
-534.21985,45.00303,-15.274,14.72263,-9.691231,-10.040809,-18.539824,-9.846937,-16.44662,2.9358516,-13.745021,-4.5540915,-5.6357684,-4.5422,-7.212592,-1.7434393,-7.6673374,-4.7287383,-6.356864,-6.1389008,-4.735639,-6.007758,-5.1327186,-2.1029034,-6.131945,2.6488068,4.130828,7.3842154,7.171585,5.6593375,0.6598661,0.9545923,0.83758533,2.888492,4.017671,4.8961115,3.7965143,0.22293013,-0.38003618,-1.7471588,03
-488.40817,86.54625,-17.85296,20.278744,-5.1342893,10.727606,-6.177096,-16.610828,-17.39372,6.097281,-6.8372073,-5.696247,2.367065,0.5066134,-7.7062616,3.038803,-4.973744,-0.97088706,-4.0551624,1.1692532,-5.589796,-2.2071815,-3.9812024,0.15634587,-1.9599631,2.7602875,-3.6056073,-2.0155773,-4.805578,-4.337381,-3.3505094,0.28715137,1.2582972,-0.120827265,-0.28446066,-2.7537107,2.6507633,-1.825018,0.44223392,0.5704212,03
-593.7883,58.388092,-12.5349,12.160827,-10.596253,-9.274385,-15.003639,-14.722133,-16.226397,-1.3118548,-13.014257,-4.277673,-13.892285,0.6254491,-9.507161,-7.351084,-9.695512,-5.643655,-10.365674,-6.289987,-7.208252,-1.8398994,-0.14924307,5.260748,0.8924252,6.123237,2.5907087,5.0776806,5.3795967,7.234521,1.8913263,2.4256744,-1.8969477,-0.94575334,-0.31489512,1.2348635,-0.12114546,-1.834152,-1.8487997,-2.9776304,03
-636.44934,79.35175,-0.96276575,24.97695,-6.635899,17.033138,-5.838429,-1.6733809,-13.714077,3.4529252,-1.2299474,-4.7666554,0.36221775,0.24196039,-4.150927,1.6027039,-8.10612,-0.26742595,3.1035264,-2.7736175,-6.459707,1.1511046,-2.9624937,-6.316347,-1.3443118,-3.1870189,-2.567132,-1.0129005,-2.120818,-0.21318704,-2.8018866,-3.477448,-2.4341874,-2.9342625,-2.5121388,1.1909932,-2.2669728,-0.95559245,0.51308507,4.644064,03
-624.3977,36.476006,-25.286886,3.9885473,-15.082378,-9.217485,-17.016008,-17.087631,-15.147088,-5.383836,-12.196202,2.5995152,-14.984489,5.848655,-10.250268,-1.7699088,-1.8336809,3.0829172,3.332219,7.0620017,4.9308014,4.5728726,-0.8421876,0.48774412,-0.8482083,0.4568281,0.118511446,1.5503974,-3.017382,0.0036991516,-4.6948514,-0.7292069,-0.37719843,2.145032,0.15496206,1.5095544,2.8523579,1.3372167,-0.8588601,-0.6888109,03
-534.50824,74.37664,-16.038733,20.88959,0.7545092,-0.4571073,-12.858974,-6.645159,-17.592716,1.6871698,-7.593902,-4.3890977,-3.3938587,1.3314548,-5.43404,-2.3840718,-9.546354,0.21933025,-4.0216455,-5.903585,-7.428902,0.5192012,-6.2157154,-5.3109493,-1.180555,-3.3128498,-2.9035325,-1.2000413,-1.838851,0.461966,-3.653626,-2.9565122,-2.8194354,-3.2334292,-1.4415503,-2.5593522,-2.9603467,-5.041634,-3.7051022,-2.9535449,03
-587.2341,62.901054,-12.783406,1.2857561,-4.750376,0.6834754,-20.525406,-8.106403,-21.607313,3.8893006,-11.070246,-6.4805517,-4.4392447,-3.581378,-5.1929717,-6.292448,-6.636856,0.5866626,-7.4927497,-2.9883072,-6.242807,-2.9428165,-7.5411925,-0.18750936,-5.857937,-2.0310202,-2.366978,0.47536182,1.6826766,4.307895,-1.1994936,-0.5365635,-3.0316296,0.5255982,0.5859963,2.1577237,2.415891,4.1005344,3.1266577,8.171136,03
-563.03094,59.539604,-10.710221,11.59719,1.0187111,-2.4747903,-12.6771555,-3.310312,-20.62567,-0.5438712,-8.102171,-2.9250047,-6.9096923,-3.5888078,-7.929471,3.4827147,-11.327989,-2.4312098,-6.170585,-2.6258447,-10.358705,-2.6491225,-4.836316,-4.447798,-6.5299263,-1.6979022,-7.328669,-3.4790514,-4.240691,-3.8810422,-3.144547,-1.1245673,-2.9175045,-1.2834442,1.3878741,1.6129699,5.816814,4.9405313,4.115558,3.7643576,03
-566.66534,39.511677,-24.483053,7.806011,-16.294748,-8.073185,-22.246302,-7.570317,-17.23318,-5.5573416,-12.095994,0.711461,-13.321059,-4.276749,-4.4613185,-9.109996,-6.5855217,-3.4500382,-10.083077,-2.2969255,-3.6121702,-3.3744838,-1.8110461,0.69511443,1.5298146,6.080621,4.626407,8.451863,4.3535933,1.071178,0.0370784,0.6669301,6.4872007,6.052843,1.7407794,-1.305642,-3.8827176,-3.4423614,-2.0011063,0.7864944,03
-540.7939,62.309807,-17.063728,13.857936,-10.298443,0.043083653,-20.534773,-5.652752,-19.221231,-8.868573,-6.3594356,-4.569224,-7.1949434,-2.5831532,-10.700474,0.40191615,-12.492918,-1.9632487,-4.032287,-5.0430336,-7.0954766,-3.1623247,-5.342658,-5.1748233,-4.418396,-2.9193501,-2.1948032,3.754222,2.1848285,1.6987017,-2.005998,-2.667511,-0.61820436,2.1885335,3.333223,7.5197945,4.306394,0.651061,-0.6419358,-1.3985451,03
-431.28748,44.13405,-45.683155,16.64088,-22.085817,-16.172228,-11.186116,-15.788099,-11.1269,-8.709196,-14.705922,-0.5080376,-17.959438,2.4070997,-10.052061,-6.0431466,-1.0327407,2.9364996,-1.0930688,3.9705963,-1.9348425,-3.6266947,1.2519938,-0.21043113,1.8786911,-0.879108,1.3983438,4.323796,6.821853,5.9689274,3.6189775,2.6973724,2.024403,-0.26836297,0.06865063,0.95151603,-1.0204047,0.16462952,-0.14524098,-0.78555745,03
-422.2236,44.234715,-23.993904,3.9200246,-13.506978,1.15871,-24.094044,-6.9731355,-14.027026,-11.085958,-3.6563861,-5.4360933,-10.012139,1.1946139,-12.768969,-0.96330154,-8.469204,-2.8705478,-2.8912022,-3.4877834,-6.0405254,2.9459903,-2.1761072,6.5504627,10.056232,13.26638,11.419727,8.555202,2.369259,0.19915584,0.5543051,4.040911,5.334983,3.1828518,0.35061327,0.013037841,-1.1601168,0.44649392,-0.65732956,-2.2135417,03
-483.34888,34.9883,-26.862617,9.723281,-19.73289,-6.132818,-9.152962,-12.299885,-14.965247,-1.7910652,-11.253175,-5.073437,-5.904491,9.878368,-0.29115942,4.633829,-3.8154318,-0.33297655,-2.86609,9.326805,-0.17871372,4.5362477,2.8014202,6.5174203,4.1966686,2.9687948,-2.1027162,3.6030605,2.7609591,-1.352649,-1.8210375,-0.72731984,-1.027845,-1.5706389,-0.12068924,-0.2237635,-1.5053613,-0.02378983,0.6529873,0.0028797344,03
-627.99963,46.711864,-5.018086,16.796629,-8.775945,5.6411552,-12.439146,3.6357226,-13.249902,-3.1147382,-1.9603622,-0.3962135,-6.927926,6.044352,-4.10293,1.2450322,-6.772819,0.32693532,-2.3905213,4.3979917,-2.007308,3.268819,0.25592044,4.892652,3.518846,8.5666,2.7548375,7.343942,2.207778,3.9409082,4.810809,2.8338258,3.6778417,6.4975257,6.0380034,6.2685857,3.274332,2.2886918,1.0128746,1.7047162,03
-406.54562,17.01375,-64.97909,0.67031556,-16.840548,-21.603037,-30.323008,-3.8637598,-18.597868,14.497805,2.0182254,23.009512,22.822914,9.428187,-3.4730346,-10.250739,0.5015855,7.2826486,-4.14137,-6.4345,5.4218054,8.799287,6.5118713,3.2886293,-0.37534922,-0.027986003,0.20277894,-2.111366,0.61249757,4.6402082,1.6988875,3.2477283,4.2240195,6.011294,5.555789,2.8037374,3.993545,3.2096238,3.7104003,5.5570593,03
-468.18234,58.171127,-24.887302,16.216585,-0.17748088,-13.116612,-21.621666,-2.279877,-13.962739,2.5710995,-7.6568885,6.969898,0.67107695,1.1721294,-3.1235561,4.394717,-7.050321,4.6398144,-3.0580523,3.2141845,-5.856495,1.9585867,-0.83355814,3.0491598,4.2604666,7.3527274,3.4574733,8.593275,5.37052,9.309022,9.780317,11.016811,6.308379,9.205025,5.5354238,7.050408,1.7735044,2.6345136,4.628116,5.3006387,03
-503.2701,53.982162,-28.233574,19.136,-5.3645573,-10.033411,-3.4431708,-6.2532444,-9.042647,-5.647401,-8.934761,-0.39027235,-8.319388,3.1390803,-4.2233434,-1.404912,-4.1593695,2.466376,-3.2738006,5.182828,3.6398404,7.6874604,10.930786,17.39464,8.073501,8.200765,4.009097,7.523106,8.174671,8.219954,3.1059144,2.5487616,4.1839013,8.79911,7.4017205,3.4471698,0.94899315,0.6109947,2.3865602,2.6379755,03
-454.0275,63.2246,-22.637587,12.879573,6.5784564,-12.834785,-20.508438,-5.5655913,-18.597513,-0.9698056,-5.7313423,-2.596544,-8.100842,1.4239867,-8.7406645,2.918404,-4.091269,-5.107318,-1.024982,0.069730654,-4.407089,-6.923861,-6.422294,-4.7561116,-7.225228,-0.097635545,3.6353073,9.148701,11.911254,11.429014,9.440299,5.20032,2.8214993,4.4248724,6.378714,6.9311776,4.4718523,3.172759,2.7998552,2.425577,03
-343.89078,37.708523,-36.12264,4.147471,-12.409237,-19.908884,-16.49429,-15.798897,-23.120668,2.41216,-20.009892,-9.115798,-7.5852046,-8.191959,-1.1435558,10.370006,5.000021,18.679943,9.161962,4.612122,-2.540634,4.3613067,-5.459179,-1.2861389,-4.308787,-2.613917,-2.350452,-3.6247728,-1.6876487,-3.0870848,3.2507977,1.1568906,-1.5055057,2.9486997,1.238426,3.6701343,0.11805359,3.0214229,0.939219,-1.6334608,03
-456.7492,49.91135,-7.4137807,13.738091,-5.2156763,5.550082,-8.168633,6.4279943,-10.951129,-1.8068177,-1.1390951,2.446401,-4.4752097,-0.03273013,-4.0145283,2.839954,-5.592535,1.7412229,-3.177062,-0.368383,-4.18433,3.1065028,-4.562273,1.3041962,-0.365692,3.9353359,2.4733944,8.151074,5.522227,7.7263894,6.310246,4.9809527,3.6301205,3.426611,3.4087162,5.47635,6.810733,8.26637,4.5152287,2.445055,03
-467.4315,34.919773,-26.237253,9.772845,-7.1608906,-10.438519,-5.7597423,-3.5138147,-12.579564,2.9602711,-5.5324836,3.1858613,-8.833113,5.1135006,3.8645616,5.1863647,5.408652,10.87657,7.757298,9.649811,8.02035,4.9128695,2.0509355,5.3219366,0.98106796,4.987873,3.3381088,3.2176101,3.282591,3.1045606,3.1243129,1.9946862,2.4507122,1.7850575,1.1475323,1.7043098,2.744907,0.41906932,2.8627245,2.3570437,03
-533.9422,74.910675,-20.254305,15.462411,3.5851505,1.8438048,-18.891066,-2.381404,-15.208404,1.431809,-1.5016686,-8.022075,2.8167877,-0.8019805,-8.989602,7.634086,-9.072453,-2.6281447,1.4474679,-3.5108657,-3.3287518,1.9002095,-4.6149545,-2.1218069,-0.36677188,-0.008697563,-0.07477116,-0.23271038,-0.92869884,1.3518739,1.1253769,-2.3038564,-0.14062196,1.5108413,0.39616987,3.954336,1.399001,0.3801681,-2.2830942,2.0523448,03
-399.61655,26.728077,-43.737305,10.194147,-24.613722,-22.368189,-8.691297,-11.807504,-14.458149,-0.4524154,-17.024303,13.511238,-3.5888681,17.72067,6.779548,10.746501,3.5483685,2.8968918,-4.325505,3.6563656,-1.901147,-1.7606623,-2.3366354,0.90877914,-1.5120658,2.8041332,0.9909841,0.65206486,-0.07610217,1.232054,0.7800677,0.32654768,-0.78721046,1.9142412,-1.2173963,-0.034677,1.1381646,-0.124127865,0.67071164,1.8988174,03
-474.43405,67.26023,-17.67699,24.41638,3.3027089,1.0860628,-4.238572,6.589519,-11.536757,7.966656,-5.5770636,6.389445,-1.6297898,3.5854557,0.3864059,5.1893964,-0.4946674,0.6707951,3.3474216,3.0312555,-5.2800226,4.718496,-0.2893244,-0.5102179,-1.2888483,0.100654654,-2.1622212,0.7928558,-2.4140298,3.450403,2.4384303,5.478928,9.244587,9.284883,9.750086,8.446418,3.6173704,4.165197,2.3241193,1.0171618,03
-496.14468,39.60064,-19.890617,15.893709,-13.585559,-6.6417227,-16.048683,-8.001446,-15.122624,2.5971923,-15.09095,-2.7919343,-5.94232,-4.967301,-5.7132053,-5.814621,-8.233443,-3.866835,-9.749437,-1.8149168,2.0888972,5.0120106,5.7826023,5.17511,-4.0579123,3.6277175,5.212765,6.504889,6.7028136,1.4003456,-1.6125923,-1.5362273,-2.126977,0.38322845,-2.403783,-0.97397316,-0.38909823,-1.5551925,-1.7160478,-0.12634988,03
-434.10092,55.716557,-11.0502205,12.864077,-8.476499,5.2604227,-9.420626,0.7735696,-13.622399,2.1980076,-5.356396,-1.7390878,-4.4854145,-2.1622918,-5.3607693,1.6659014,-10.733828,3.0003817,-4.691441,-0.103590384,-0.44912907,5.7814655,1.0648725,7.5808673,4.81794,8.324311,4.824371,6.803788,5.6163287,5.071578,6.809089,6.7334204,5.719483,4.978289,4.305812,3.95253,3.011459,1.1232922,2.5281641,4.2612596,03
-381.9334,16.438711,-31.82237,-4.848763,-16.78288,-7.8716526,-12.178894,-6.289264,-23.148043,-0.24907878,-11.680959,-5.4590096,0.5505355,13.713951,12.591862,13.783842,5.551371,2.7626543,-1.224833,3.7210698,-0.1603297,-6.8775096,-8.199619,0.9334751,0.41111878,3.4676557,0.30759054,3.3065732,3.6941507,-1.1329621,-3.5500574,0.6269974,1.1835204,-1.7912071,0.3000997,0.22320582,1.3891737,1.3297274,2.78656,-0.3899461,03
-537.7621,65.049706,-2.712703,21.077175,-6.4689336,9.872945,-12.99925,-0.095582165,-14.314573,2.3730237,2.3311868,-2.255744,-4.044568,6.5306573,-1.0192888,4.2000175,-6.9052825,1.9535664,-0.9880629,-0.03277007,-3.646462,4.655049,1.8391296,8.988017,5.364566,6.4790325,0.68709266,6.1093745,2.2952814,6.8115296,3.5479898,2.180576,2.0234132,3.6249223,3.4274013,2.8615048,-0.052140918,-1.2410011,-0.015063013,4.5025845,03
-482.2743,35.968853,-49.427532,3.978096,-29.888363,-18.655605,-16.008982,-17.317568,-18.876661,-1.096738,-19.696873,1.0769141,-14.427643,0.63289267,-2.7661839,0.95797414,7.0339174,7.4298396,1.7334634,2.7704039,7.4323974,5.5495048,1.11206,3.5573187,0.28870025,3.0404603,-0.117366664,-0.17469232,-2.9202092,0.16817626,0.47759163,0.437283,-0.6439274,-1.4259543,-2.9255352,-1.4032654,-0.15692224,-0.96963286,-1.6377339,-0.012066518,03
-446.5014,65.85077,-25.791105,23.876102,0.5811806,-9.801307,-9.780146,-2.9233508,-22.983372,0.75237423,-9.384467,-9.410494,-5.1304727,-3.7124348,-8.515198,-2.6584604,-9.135804,-2.487272,-4.4883523,-4.3510904,-7.3454547,-1.7286698,-6.808538,-6.2059865,-4.003374,-5.410538,-5.9913855,-2.719379,-1.7062445,-1.7784716,-1.5983287,-0.04919953,0.7572396,0.38042393,0.78200847,0.2529557,-0.98436964,-1.8929038,-1.9308461,-0.28183535,03
-445.0662,40.818172,-34.74328,0.83720994,-15.6904955,-12.596839,-21.431828,-9.159645,-27.422136,-0.053027276,-10.638948,-7.7646275,-12.361366,-6.251342,-5.632653,-9.938753,-5.0815287,5.8897305,-0.60353607,4.3087673,2.29747,1.9760814,-2.953932,5.447516,1.7953774,5.631841,2.1774693,0.7639347,-2.207626,3.2005827,1.2056328,0.9538449,-2.2767885,0.47116905,-1.2723584,1.6819907,2.503165,-0.749924,-3.1107144,-1.5565468,03
-468.18436,43.84415,-20.649252,1.8431268,-7.393078,-4.6308265,-15.660516,-4.051987,-18.2332,-4.255303,-7.7195287,-4.872556,-9.97946,-4.6891394,-10.7160015,0.067846455,-12.886439,-5.70909,-7.699726,-3.3341641,-4.9693184,2.4673336,4.1003532,5.2596617,5.452383,6.168311,-0.44123745,2.9541652,2.2372987,0.9264751,3.4837713,-0.05221736,-1.4416406,-1.3720571,-0.29109636,0.14355211,0.8924912,-1.0917312,-1.4964801,-0.5144334,03
-488.10098,38.335003,-27.993925,14.277936,-20.274534,-11.785296,-14.715537,-5.6016564,-12.94407,-0.76553434,-14.249846,7.513819,-13.93271,1.71341,-1.1889449,-5.9637713,-3.6454391,-0.19487143,-6.624285,4.1169457,-0.69529074,2.9050663,5.2076683,9.301075,6.527118,8.718224,1.118976,4.298691,1.5317558,4.044291,5.2755027,2.1869102,-2.1334393,-3.4379442,0.18221886,0.92645365,-0.315152,-2.6738749,-4.004896,0.15169887,03
-514.29065,65.56558,-22.814157,11.366585,-5.7455473,-2.0302906,-20.070248,-6.2615533,-24.105911,-9.287094,-1.2980554,-8.12333,-7.143226,-2.0343504,-10.229857,0.9564674,-11.974035,-7.818441,-3.9697788,-6.171015,-8.405125,-5.4713373,-5.004597,-6.193829,-2.8341696,0.14984149,-5.1764984,-0.10048705,-1.0198566,-4.196136,-0.5598235,1.5118945,2.387608,1.3949089,0.9134976,5.2782927,6.8046374,6.560072,3.4959257,-0.16158648,03
-423.88147,48.783405,-46.922844,15.043767,-19.271708,-17.43726,-13.938079,-13.745568,-12.512892,-5.744677,-14.998415,1.1034899,-17.208862,4.4581404,-7.983247,-4.294293,2.8813143,3.4712355,-0.94571865,3.5603375,-0.8316983,-3.2199113,0.27371332,-0.5281039,-0.0035658607,-1.9986068,0.16145125,1.4565582,3.8881485,4.416509,6.122271,8.331929,7.3181696,2.6966777,0.29540923,1.3185707,-0.655812,2.4201002,0.7582074,0.9627301,03
-392.7859,38.8951,-26.578434,4.426522,-14.0976305,3.4106526,-19.255135,-7.050297,-15.958251,-10.014001,-4.0899715,-5.685953,-11.089643,-0.058754515,-15.253376,-0.83776706,-7.8933616,-1.8439004,-2.8381743,-4.8169184,-9.427588,3.1329472,-4.1270604,9.878365,11.876992,13.819509,11.371731,10.16725,5.6462092,3.9084961,2.9351804,3.2910597,1.4542872,0.80397046,2.5166185,4.6517186,1.9840186,-0.112962455,-1.1682307,-0.083087794,03
-441.63962,32.924618,-35.76589,8.8604145,-19.572985,-9.569944,-8.34681,-14.295294,-12.350627,-0.7546752,-13.201927,-4.6881237,-11.709217,8.483873,-6.645312,9.737205,7.6718426,10.453116,6.033659,8.2052355,-2.3345344,4.8883567,-2.7982237,3.2189229,1.0595404,0.0825166,-2.392487,1.4933788,0.6338322,-1.7170769,-3.2109237,1.2695594,0.9283941,0.69844586,1.4663665,0.7086479,-0.1538122,-1.5436608,0.8867171,1.7447139,03
-509.48605,59.75317,-27.300682,11.183936,-3.648915,1.9080037,-19.397316,1.9575292,-19.141785,-2.3203356,1.1792023,-4.2550836,-6.075696,5.1894503,-7.3449445,3.0070162,-7.4040256,-0.34450474,-4.514454,-0.4254486,-5.2353544,3.5977752,0.051021304,3.861375,4.551232,5.412342,1.0543792,8.371455,4.920154,8.04121,9.393615,5.966941,3.229688,8.014948,8.079017,6.0332084,1.696438,-1.1700128,0.065587744,1.9955407,03
-421.0275,19.285349,-65.26012,0.756459,-19.79815,-16.669285,-26.037859,-6.758076,-25.889149,6.189404,-14.777801,11.711345,17.285837,23.1116,12.131329,-6.4300423,-8.570317,3.6139255,1.5972295,-1.0918723,-3.8497427,-6.447646,3.3087726,9.383752,2.9873292,1.7696359,4.8229647,3.3769321,-6.9195647,-0.43641797,2.600758,4.183076,0.34127533,6.0298266,4.2176795,4.6435056,2.7647965,3.2310648,1.6934422,1.563697,03
-417.02057,45.688236,-34.56991,27.524557,-9.254073,-10.444927,-28.494701,-2.2688992,-16.937023,0.16424878,-12.019873,3.367336,-6.318601,-4.0375814,-3.2929316,1.3458391,-7.025083,2.7389104,-5.0713034,3.1707196,-8.573693,2.5425131,-1.9702601,4.8876677,2.915518,10.667446,2.7767944,10.692122,5.9291263,6.6571784,8.106158,9.596309,6.912904,8.394933,2.4737253,2.460882,-1.0599364,1.8988185,1.222935,2.1327178,03
-506.33444,52.06607,-28.944618,26.70033,-3.636713,-5.466263,-3.346271,-2.317049,-7.75849,-3.1906888,-8.464667,-0.32091853,-8.074798,6.0062885,-3.2026196,-1.3872336,-2.4521368,2.067943,-2.4422777,4.6947317,2.7314107,4.738261,5.61817,12.548663,7.057492,9.296432,6.750628,8.966801,5.9889493,8.106101,5.731,8.7006,8.253606,7.3427906,5.592584,3.0697188,3.0828543,2.947778,3.0724652,2.8360715,03
-452.48697,81.476166,-27.05537,12.374505,7.006668,-18.470705,-22.896158,-4.5683417,-21.88728,-4.826546,-6.7127833,-5.8523827,-7.9467196,-0.4740378,-12.271267,0.05166896,-5.5627313,-9.600288,-4.553535,-0.76352245,-7.9346213,-9.393891,-5.549592,-4.106049,-4.153096,5.7934623,6.743844,10.824834,11.025085,8.087017,5.188134,1.0549972,1.9002293,3.4576464,6.8568664,5.621574,1.1364608,-1.3317147,1.9049035,1.5801177,03
-346.82318,43.999783,-35.54435,4.166623,-8.378417,-17.686403,-20.923573,-17.024385,-22.595884,2.477167,-19.008924,-8.780184,-4.2543764,-2.2333457,4.931565,14.188173,6.707145,14.101082,1.6469498,-2.7668822,-6.889706,5.7735987,-5.48966,-1.2121816,-6.4435596,-3.0113416,-1.5951135,1.1302294,2.8386204,0.2150959,4.4025726,4.6524425,1.4832435,4.0560913,-1.9170285,-0.8641209,-0.54713935,-1.848034,-1.9477153,-2.0003386,03
-438.33777,52.11978,-7.225805,14.096399,-4.8832636,1.7850412,-8.549988,4.131154,-12.608671,-0.90274775,-1.5442891,1.8474641,-5.859068,1.5573995,-2.6192524,3.4424534,-5.9941163,2.3820252,-2.2408085,0.14805871,-3.774996,3.5898514,-4.9759135,-0.31285796,-3.9760027,0.39490134,-1.6805001,4.164814,4.190851,5.914193,6.9867396,9.71516,6.843096,6.619138,4.9049845,3.9922807,3.5186305,2.9513965,4.0619354,5.2108865,03
-467.5139,35.182384,-25.883448,13.657979,-4.8204265,-9.689874,-4.388018,-2.0898664,-11.809552,5.294462,-5.3821616,5.8373137,-8.338529,1.4528688,1.2732104,1.1519247,2.1961467,13.266841,8.74409,15.01115,10.249519,8.920314,3.8280659,5.2915854,-0.85569954,3.0585856,2.3432732,4.0132637,2.7776828,0.7581772,0.41642678,1.9215647,3.8924382,1.9645482,0.85831463,1.3008913,3.5599973,1.6500261,0.9433433,1.5791731,03
-498.18527,56.759377,-17.642931,10.0658455,-10.242036,0.96777344,-25.44471,1.2551546,-16.851353,-5.499173,-4.048988,-5.0229893,-6.820749,-0.17135474,-11.260256,2.6288466,-10.6570215,-2.9331157,0.030346466,0.47946963,-5.977715,0.8976629,-3.5772462,-2.9460433,-2.263231,1.7209542,-0.4519566,4.2308645,2.800171,4.4621387,2.382102,2.4308763,3.7713075,3.2040684,3.321594,4.6077304,1.8918484,2.00678,2.6726515,4.462006,03
